DATE	RAA	DEC	ELEVATION	AZIMUTH	GIRI-EL	GIRI-AZ	V-EL	V-AZ
2024-08-21T11:46:30	55.44662107236533	187.5678842256997	149.92809062172546	11.698500000000001	421618	9842401	-787.3378927634667	10198.211577430031
2024-08-21T11:46:31	55.46613962011263	187.57863016612248	149.92803521225085	11.7185	20000000	20000000	-785.3860379887374	10197.136983387752
2024-08-21T11:46:46	55.576634265407186	185.0443865713776	151.45996478774913	11.7185	395449	9069810	-774.3365734592812	10450.56134286224
2024-08-21T11:46:47	55.59634062632269	185.05389020326393	151.46002029858545	11.7385	20000000	20000000	-772.3659373677306	10449.610979673605
2024-08-21T11:47:02	55.47395913401768	187.80545969613897	149.92797970141453	11.7385	437991	9847598	-784.6040865982318	10174.454030386103
2024-08-21T11:47:03	55.493460268534704	187.8163086340472	149.92792408918086	11.7585	20000000	20000000	-782.6539731465296	10173.36913659528
2024-08-21T11:47:18	55.60817330755613	185.2807233799974	151.4600759108191	11.7585	410546	9074612	-771.182669244387	10426.92766200026
2024-08-21T11:47:19	55.62786420569544	185.29033694763362	151.46013162448574	11.778500000000001	20000000	20000000	-769.2135794304563	10425.966305236638
2024-08-21T11:47:34	55.500903086674946	188.04329930397665	149.92786837551424	11.778500000000001	454381	9852583	-781.9096913325056	10150.670069602334
2024-08-21T11:47:35	55.520386173840635	188.05425900839845	149.92781256037895	11.7985	20000000	20000000	-779.9613826159366	10149.574099160156
2024-08-21T11:47:50	55.639322504304936	185.51737499870617	151.46018743962102	11.7985	425661	9079260	-768.0677495695063	10403.262500129382
2024-08-21T11:47:51	55.65899781115545	185.52709605536663	151.46024335626072	11.8185	20000000	20000000	-766.100218884455	10402.290394463336
2024-08-21T11:48:06	55.527451789499985	188.28140842917006	149.92775664373926	11.8185	470790	9857415	-779.2548210500017	10126.859157082994
2024-08-21T11:48:07	55.54691666730043	188.2924777064214	149.92770062555923	11.8385	20000000	20000000	-777.3083332699571	10125.752229357859
2024-08-21T11:48:22	55.67008081985604	185.7543440664897	151.46029937444075	11.8385	440792	9083732	-764.9919180143961	10379.565593351032
2024-08-21T11:48:23	55.689740225112416	185.76417456080176	151.460355494197	11.858500000000001	20000000	20000000	-763.0259774887581	10378.582543919823
2024-08-21T11:48:38	55.55360476818075	188.51978010606675	149.927644505803	11.858500000000001	487215	9862043	-776.6395231819251	10103.021989393324
2024-08-21T11:48:39	55.573051005123354	188.5309621877473	149.9275882844345	11.8785	20000000	20000000	-774.6948994876648	10101.903781225272
2024-08-21T11:48:54	55.70044723059083	185.9916314065238	151.46041171556547	11.8785	455938	9088016	-761.955276940917	10355.83685934762
2024-08-21T11:48:55	55.72009040854	186.00157306059927	151.4604680385822	11.8985	20000000	20000000	-759.9909591459996	10354.842693940074
2024-08-21T11:49:10	55.579360649512324	188.75842215985497	149.92753196141777	11.8985	503658	9866493	-774.0639350487677	10079.157784014504
2024-08-21T11:49:11	55.5987885834995	188.76970736749914	149.9274755367166	11.9185	20000000	20000000	-772.12114165005	10078.029263250086
2024-08-21T11:49:26	55.73042124191203	186.22922456321868	151.46052446328338	11.9185	471100	9092139	-758.9578758087969	10332.077543678133
2024-08-21T11:49:27	55.75004810958132	186.23927306316017	151.4605809897052	11.938500000000001	20000000	20000000	-756.9951890418679	10331.072693683982
2024-08-21T11:49:42	55.60472028377857	188.99730589768632	149.92741901029478	11.938500000000001	520114	9870730	-771.527971622143	10055.269410231369
2024-08-21T11:49:44	55.624129486093665	189.00869736037075	149.92736238211606	11.9585	20000000	20000000	-769.5870513906334	10054.130263962925
2024-08-21T11:49:59	55.76000228880531	186.4671136121949	151.46063761788392	11.9585	486275	9096080	-755.9997711194692	10308.288638780508
2024-08-21T11:50:00	55.77961233920595	186.47727431346215	151.4606943478559	11.9785	20000000	20000000	-754.0387660794054	10307.272568653785
2024-08-21T11:50:15	55.62968194166739	189.23644494910295	149.92730565214407	11.9785	536586	9874802	-769.0318058332609	10031.355505089705
2024-08-21T11:50:16	55.64907265873693	189.2479350864597	149.92724882034236	11.9985	20000000	20000000	-767.0927341263073	10030.20649135403
2024-08-21T11:50:31	55.789189071710986	186.70530509229567	151.46075117965762	11.9985	501462	9099824	-753.0810928289015	10284.469490770432
2024-08-21T11:50:32	55.80878203839595	186.71557758148586	151.4608081133255	12.0185	20000000	20000000	-751.1217961604052	10283.442241851415
2024-08-21T11:50:47	55.65424585757386	189.47582174952012	149.92719188667448	12.0185	553069	9878644	-766.575414242614	10007.417825047989
2024-08-21T11:50:48	55.67361649312792	189.48743126052983	149.92713485110383	12.0385	20000000	20000000	-764.6383506872075	10006.256873947017
2024-08-21T11:51:03	55.81798059721249	186.94379796344325	151.46086514889615	12.0385	516665	9103415	-750.201940278751	10260.620203655675
2024-08-21T11:51:04	55.837556331873714	186.95417948481142	151.4609222864062	12.0585	20000000	20000000	-748.2443668126289	10259.582051518857
2024-08-21T11:51:19	55.678409736515036	189.7154573779368	149.92707771359377	12.0585	569570	9882343	-764.1590263484964	9983.454262206322
2024-08-21T11:51:20	55.69776033186802	189.72718146990138	149.9270204741076	12.0785	20000000	20000000	-762.2239668131983	9982.281853009863
2024-08-21T11:51:35	55.846375112421775	187.1826063368647	151.46097952589238	12.0785	531877	9106785	-747.3624887578226	10236.73936631353
2024-08-21T11:51:36	55.86593325912907	187.19309868426993	151.46103686739147	12.0985	20000000	20000000	-745.4066740870926	10235.690131573007
2024-08-21T11:51:51	55.70217342077044	189.95534019412352	149.9269631326085	12.0985	586080	9885792	-761.7826579229559	9959.465980587647
2024-08-21T11:51:52	55.72150473701818	189.96716420985499	149.92690568905968	12.118500000000001	20000000	20000000	-759.8495262981819	9958.283579014502
2024-08-21T11:52:07	55.87437376453912	187.42168654070537	151.4610943109403	12.118500000000001	547103	9110016	-744.5626235460877	10212.831345929462
2024-08-21T11:52:08	55.89391404939227	187.43229003002827	151.46115185657584	12.1385	20000000	20000000	-742.6085950607726	10211.770996997173
2024-08-21T11:52:23	55.72553719055548	190.19545349500333	149.92684814342414	12.1385	602604	9889092	-759.4462809444522	9935.454650499667
2024-08-21T11:52:24	55.74484815516128	190.2073895746186	149.9267904956649	12.1585	20000000	20000000	-757.515184483872	9934.26104253814
2024-08-21T11:52:39	55.90197438305241	187.6610626274816	151.46120950433507	12.1585	562339	9113055	-741.8025616947589	10188.893737251838
2024-08-21T11:52:40	55.9214976300215	187.6717572581517	151.46126725425506	12.1785	20000000	20000000	-739.8502369978501	10187.82427418483
2024-08-21T11:52:55	55.74850190438531	190.43577422621135	149.9267327457449	12.1785	619134	9892146	-757.1498095614693	9911.422577378864
2024-08-21T11:52:56	55.76779271131464	190.4478165268982	149.92667489362702	12.198500000000001	20000000	20000000	-755.2207288685358	9910.21834731018
2024-08-21T11:53:11	55.92917835183904	187.90069147885967	151.46132510637295	12.198500000000001	577583	9115911	-739.0821648160959	10164.930852114034
2024-08-21T11:53:12	55.9486825059083	187.911511643754	151.46138306072598	12.2185	20000000	20000000	-737.13174940917	10163.848835624598
2024-08-21T11:53:27	55.77106466587043	190.67633167029808	149.926616939274	12.2185	635676	9895020	-754.8935334129565	9887.36683297019
2024-08-21T11:53:28	55.7903356393784	190.688473116139	149.92655888264852	12.2385	20000000	20000000	-752.96643606216	9886.1526883861
2024-08-21T11:53:43	55.95598370642701	188.1405943748425	151.46144111735146	12.2385	592838	9118609	-736.4016293572986	10140.94056251575
2024-08-21T11:53:44	55.975469149806486	188.1515287776308	151.4614992762867	12.2585	20000000	20000000	-734.4530850193514	10139.847122236919
2024-08-21T11:53:59	55.793225867156146	190.91710961401884	149.92650072371327	12.2585	652230	9897743	-752.6774132843852	9863.289038598115
2024-08-21T11:54:00	55.81247537042613	190.9293693718937	149.92644246243083	12.278500000000001	20000000	20000000	-750.7524629573873	9862.06306281063
2024-08-21T11:54:15	55.98238822648901	188.3807948692927	151.46155753756915	12.278500000000001	608101	9121099	-733.7611773510994	10116.920513070729
2024-08-21T11:54:16	56.001854954659514	188.391840024746	151.46161590123634	12.2985	20000000	20000000	-731.8145045340484	10115.815997525402
2024-08-21T11:54:32	55.81498427722368	191.1581140653802	149.92638409876363	12.2985	668791	9900224	-750.501572277632	9839.188593461979
2024-08-21T11:54:33	55.83421288409552	191.17048190606403	149.92632563267412	12.3185	20000000	20000000	-748.5787115904477	9837.951809393599
2024-08-21T11:54:48	56.00839298890586	188.62125917402062	151.46167436732586	12.3185	623373	9123419	-731.1607011094138	10092.874082597937
2024-08-21T11:54:49	56.027840979710376	188.63241241484548	151.46173293587535	12.3385	20000000	20000000	-729.2159020289623	10091.758758515452
2024-08-21T11:55:04	55.836340465746375	191.3993279851635	149.92626706412463	12.3385	685361	9902520	-748.3659534253625	9815.067201483651
2024-08-21T11:55:05	55.855547944174624	191.41180452352583	149.92620839307745	12.358500000000001	20000000	20000000	-746.4452055825377	9813.819547647417
2024-08-21T11:55:20	56.0339973120162	188.86198579281694	151.46179160692253	12.358500000000001	638652	9125552	-728.6002687983801	10068.801420718306
2024-08-21T11:55:21	56.05342617957013	188.87325072320147	151.46185038050518	12.3785	20000000	20000000	-726.6573820429867	10067.674927679855
2024-08-21T11:55:36	55.8572931340205	191.64075866019908	149.9261496194948	12.3785	701941	9904640	-746.2706865979499	9790.924133980092
2024-08-21T11:55:37	55.87647964153211	191.65333976287005	149.92609074333876	12.3985	20000000	20000000	-744.3520358467895	9789.666023712995
2024-08-21T11:55:52	56.05920038097283	189.10297554037618	151.46190925666122	12.3985	653939	9127504	-726.0799619027166	10044.702445962383
2024-08-21T11:55:53	56.078610019066396	189.11435117686833	151.46196823542857	12.4185	20000000	20000000	-724.1389980933604	10043.564882313167
2024-08-21T11:56:08	55.87784181638037	191.8824027174771	149.9260317645714	12.4185	718529	9906586	-744.2158183619631	9766.75972825229
2024-08-21T11:56:09	55.89700666493958	191.89509472172483	149.9259726831547	12.438500000000001	20000000	20000000	-742.2993335060419	9765.490527827516
2024-08-21T11:56:24	56.084000179203905	189.3442476198349	151.46202731684528	12.438500000000001	669231	9129232	-723.5999820796096	10020.57523801651
2024-08-21T11:56:25	56.103390452380296	189.35573355712677	151.46208650094937	12.4585	20000000	20000000	-721.6609547619705	10019.426644287323
2024-08-21T11:56:40	55.89798478090706	192.1242718925467	149.9259134990506	12.4585	735126	9908328	-742.2015219092941	9742.572810745332
2024-08-21T11:56:41	55.917127967350986	192.13707271391326	149.92585421222088	12.4785	20000000	20000000	-740.2872032649016	9741.292728608674
2024-08-21T11:56:56	56.108398989399134	189.58575464249304	151.4621457877791	12.4785	684540	9130918	-721.1601010600866	9996.424535750695
2024-08-21T11:56:57	56.12776997254034	189.59734741957053	151.46220517737262	12.4985	20000000	20000000	-719.2230027459659	9995.265258042948
2024-08-21T11:57:12	55.91772565551327	192.36631489633996	149.92579482262735	12.4985	751728	9909864	-740.2274344486727	9718.368510366005
2024-08-21T11:57:13	55.93684763346393	192.37921734009117	149.92573533023167	12.5185	20000000	20000000	-738.3152366536074	9717.078265990884
2024-08-21T11:57:28	56.132397015840134	189.8274840994084	151.4622646697683	12.5185	699852	9132404	-718.7602984159867	9972.25159005916
2024-08-21T11:57:29	56.151748401215755	189.83918612543158	151.4623242650045	12.5385	20000000	20000000	-716.8251598784245	9971.081387456841
2024-08-21T11:57:44	55.93706466293933	192.60852281847022	149.92567573499548	12.5385	768332	9911185	-738.2935337060671	9694.147718152977
2024-08-21T11:57:45	55.95616429687625	192.62153812592805	149.92561603688029	12.5585	20000000	20000000	-736.3835703123746	9692.846187407195
2024-08-21T11:58:00	56.15599133104485	190.06946925651602	151.4623839631197	12.5585	715161	9133605	-716.4008668955148	9948.053074348398
2024-08-21T11:58:01	56.17532232326422	190.0812897025924	151.46244376415243	12.5785	20000000	20000000	-714.4677676735782	9946.871029740762
2024-08-21T11:58:16	55.95599364176008	192.85098058273633	149.92555623584755	12.5785	784955	9912453	-736.4006358239917	9669.901941726366
2024-08-21T11:58:17	55.97507139410029	192.86410152562468	149.9254963318587	12.5985	20000000	20000000	-734.4928605899709	9668.589847437532
2024-08-21T11:58:32	56.17918047459397	190.31171954367412	151.46250366814127	12.5985	730486	9134725	-714.0819525406032	9923.828045632588
2024-08-21T11:58:33	56.19849200150317	190.32364284393057	151.4625636751249	12.618500000000001	20000000	20000000	-712.1507998496832	9922.635715606943
2024-08-21T11:58:48	55.974521576614755	193.0935792985307	149.92543632487508	12.618500000000001	801568	9913332	-734.5478423385243	9645.64207014693
2024-08-21T11:58:49	55.99358671461507	193.10670292892763	149.92537621485786	12.6385	20000000	20000000	-732.6413285384929	9644.329707107237
2024-08-21T11:59:04	56.2019736801491	190.55409719496646	151.4626237851421	12.6385	745796	9135526	-711.8026319850896	9899.590280503355
2024-08-21T11:59:06	56.22126523033806	190.56612854886944	151.46268399823168	12.6585	20000000	20000000	-709.8734769661937	9898.387145113054
2024-08-21T11:59:21	55.99264883160402	193.33631023847033	149.9253160017683	12.6585	818195	9914209	-732.7351168395976	9621.368976152968
2024-08-21T11:59:22	56.01168203788608	193.34964573449423	149.9252556855674	12.6785	20000000	20000000	-730.831796211392	9620.035426550578
2024-08-21T11:59:37	56.224354129945844	190.7968243185942	151.46274431443257	12.6785	761132	9136298	-709.5645870054154	9875.317568140581
2024-08-21T11:59:38	56.243625307997526	190.80896683543136	151.4628047337837	12.698500000000001	20000000	20000000	-707.6374692002473	9874.103316456863
2024-08-21T11:59:53	56.010362570742025	193.5793042264073	149.92519526621626	12.698500000000001	834824	9914767	-730.9637429257973	9597.06957735927
2024-08-21T11:59:54	56.02937191154934	193.59276105866425	149.9251347436758	12.7185	20000000	20000000	-729.0628088450658	9595.723894133575
2024-08-21T12:00:09	56.246330867167956	191.03976556133586	151.46286525632416	12.7185	776474	9136921	-707.3669132832047	9851.023443866416
