DATE	RAA	DEC	ELEVATION	AZIMUTH	GIRI-EL	GIRI-AZ	V-EL	V-AZ
2024-08-21T12:06:37	54.878706954793884	193.51445674696583	151.45957904804067	11.5785	20000000	20000000	-844.1293045206116	9603.554325303416
2024-08-21T12:06:52	54.59652044972533	196.1754111120693	149.9284209519593	11.5785	1009917	9523295	-872.3479550274669	9337.45888879307
2024-08-21T12:06:54	54.61447760999493	196.19635619129903	149.92836614991222	11.5985	20000000	20000000	-870.5522390005071	9335.364380870098
2024-08-21T12:07:09	54.87646301923846	193.74534970089763	151.45963385008776	11.5985	937620	8771912	-844.3536980761542	9580.465029910236
2024-08-21T12:07:11	54.894790628294814	193.76531120069896	151.45968875328467	11.618500000000001	20000000	20000000	-842.5209371705187	9578.468879930104
2024-08-21T12:07:26	54.60788291948372	196.42562391091636	149.9283112467153	11.618500000000001	1026814	9520999	-871.2117080516277	9312.437608908363
2024-08-21T12:07:28	54.62580349888396	196.4466665840567	149.92825624233342	11.6385	20000000	20000000	-869.4196501116039	9310.33334159433
2024-08-21T12:07:43	54.89214949426964	193.9961581258087	151.45974375766656	11.6385	953226	8770130	-842.7850505730362	9555.38418741913
2024-08-21T12:07:45	54.91044120690237	194.0162336043044	151.45979886326862	11.6585	20000000	20000000	-840.9558793097631	9553.37663956956
2024-08-21T12:08:00	54.61881154881903	196.67588315948984	149.92820113673136	11.6585	1043714	9518626	-870.1188451180969	9287.411684051016
2024-08-21T12:08:02	54.63669491021252	196.69702708137163	149.9281459298738	11.6785	20000000	20000000	-868.3305089787482	9285.297291862837
2024-08-21T12:08:17	54.907388629729105	194.24717416022906	151.45985407012617	11.6785	968786	8767784	-841.2611370270893	9530.282583977094
2024-08-21T12:08:19	54.92564563430349	194.26734959718274	151.45990937827452	11.698500000000001	20000000	20000000	-839.4354365696508	9528.265040281725
2024-08-21T12:08:34	54.629295523847006	196.92627446514578	149.92809062172546	11.698500000000001	1060608	9516032	-869.0704476152996	9262.372553485422
2024-08-21T12:08:36	54.64714214355992	196.94751386598568	149.92803521225085	11.7185	20000000	20000000	-867.2857856440082	9260.248613401433
2024-08-21T12:08:51	54.92219002517748	194.49829561154246	151.45996478774913	11.7185	984369	8765512	-839.7809974822521	9505.170438845755
2024-08-21T12:08:53	54.940412174209975	194.51857052369905	151.46002029858545	11.7385	20000000	20000000	-837.9587825790027	9503.142947630095
2024-08-21T12:09:08	54.639340546855145	197.17674502534948	149.92797970141453	11.7385	1077505	9513346	-868.0659453144854	9237.325497465052
2024-08-21T12:09:10	54.65714983274463	197.19808294268685	149.92792408918086	11.7585	20000000	20000000	-866.2850167255369	9235.191705731315
2024-08-21T12:09:25	54.93654666913629	194.7495840699696	151.4600759108191	11.7585	999933	8762938	-838.3453330863708	9480.041593003041
2024-08-21T12:09:27	54.95473297581566	194.7699657045724	151.46013162448574	11.778500000000001	20000000	20000000	-836.5267024184341	9478.003429542761
2024-08-21T12:09:42	54.64894750632441	197.42728299963636	149.92786837551424	11.778500000000001	1094376	9510279	-867.1052493675588	9212.271700036363
2024-08-21T12:09:44	54.66671916638901	197.44871986978015	149.92781256037895	11.7985	20000000	20000000	-865.3280833610993	9210.128013021986
2024-08-21T12:09:59	54.95046070600112	195.00101124388905	151.46018743962102	11.7985	1015483	8760110	-836.9539293998882	9454.898875611096
2024-08-21T12:10:01	54.96861103624826	195.02149839509545	151.46024335626072	11.8185	20000000	20000000	-835.1388963751738	9452.850160490456
2024-08-21T12:10:16	54.65811071474105	197.67792837393378	149.92775664373926	11.8185	1111250	9507103	-866.1889285258949	9187.20716260662
2024-08-21T12:10:19	54.675844213166776	197.69946638917546	149.92770062555923	11.8385	20000000	20000000	-864.4155786833226	9185.053361082453
2024-08-21T12:10:34	54.963934200433336	195.25255090905173	151.46029937444075	11.8385	1031045	8757271	-835.6065799566663	9429.744909094827
2024-08-21T12:10:36	54.98204911990221	195.27313586881132	151.460355494197	11.858500000000001	20000000	20000000	-833.7950880097792	9427.686413118867
2024-08-21T12:10:51	54.666833210974886	197.9286512270981	149.927644505803	11.858500000000001	1128126	9503830	-865.3166789025113	9162.134877290191
2024-08-21T12:10:53	54.68452942784388	197.95028150736974	149.9275882844345	11.8785	20000000	20000000	-863.5470572156123	9159.971849263027
2024-08-21T12:11:08	54.976963385080175	195.50423056831875	151.46041171556547	11.8785	1046592	8754177	-834.3036614919824	9404.576943168126
2024-08-21T12:11:10	54.99504178925226	195.5249208384999	151.4604680385822	11.8985	20000000	20000000	-832.4958210747736	9402.50791615001
2024-08-21T12:11:25	54.675122341170145	198.17939024088955	149.92753196141777	11.8985	1144960	9500086	-864.4877658829855	9137.060975911045
2024-08-21T12:11:27	54.692781388659895	198.20111009226878	149.9274755367166	11.9185	20000000	20000000	-862.7218611340104	9134.888990773123
2024-08-21T12:11:42	54.98955595753052	195.7559738552106	151.46052446328338	11.9185	1062127	8750903	-833.044404246948	9379.402614478939
2024-08-21T12:11:44	55.00759742835061	195.77677043249562	151.4605809897052	11.938500000000001	20000000	20000000	-831.2402571649391	9377.322956750439
2024-08-21T12:11:59	54.68297381195951	198.4301745566941	149.92741901029478	11.938500000000001	1161796	9496274	-863.7026188040486	9111.982544330589
2024-08-21T12:12:01	54.70059396286225	198.45199510664077	149.92736238211606	11.9585	20000000	20000000	-861.9406037137751	9109.800489335923
2024-08-21T12:12:16	55.00170534723381	196.00783330226366	151.46063761788392	11.9585	1077648	8747416	-831.829465276619	9354.216669773634
2024-08-21T12:12:18	55.01971041736174	196.0287287050521	151.4606943478559	11.9785	20000000	20000000	-830.0289582638256	9352.127129494791
2024-08-21T12:12:33	54.690386341889976	198.68100922441636	149.92730565214407	11.9785	1178618	9492252	-862.9613658110025	9086.899077558364
2024-08-21T12:12:35	54.70796854014381	198.70292135486363	149.92724882034236	11.9985	20000000	20000000	-861.2031459856189	9084.707864513637
2024-08-21T12:12:50	55.0134125638033	196.25979276339197	151.46075117965762	11.9985	1093154	8743718	-830.6587436196701	9329.020723660804
2024-08-21T12:12:52	55.0313933904155	196.2806800813653	151.4608081133255	12.0185	20000000	20000000	-828.8606609584499	9326.931991863472
2024-08-21T12:13:07	54.697373442097145	198.93179084240666	149.92719188667448	12.0185	1195424	9488066	-862.2626557902854	9061.820915759334
2024-08-21T12:13:09	54.714916950671	198.9537981420203	149.92713485110383	12.0385	20000000	20000000	-860.5083049329005	9059.620185797969
2024-08-21T12:13:24	55.02468752559229	196.51176153770783	151.46086514889615	12.0385	1108638	8739810	-829.531247440771	9303.823846229217
2024-08-21T12:13:26	55.042618739058206	196.53285595844332	151.4609222864062	12.0585	20000000	20000000	-827.7381260941793	9301.714404155668
2024-08-21T12:13:41	54.70390531215845	199.18273343255777	149.92707771359377	12.0585	1212222	9483652	-861.6094687841551	9036.726656744224
2024-08-21T12:13:43	54.721409261710875	199.20484013708545	149.9270204741076	12.0785	20000000	20000000	-859.8590738289126	9034.515986291455
2024-08-21T12:13:58	55.03550585093043	196.7639400210772	151.46097952589238	12.0785	1124121	8735743	-828.4494149069574	9278.605997892282
2024-08-21T12:14:00	55.05339810787553	196.7851470565058	151.46103686739147	12.0985	20000000	20000000	-826.6601892124468	9276.48529434942
2024-08-21T12:14:15	54.709995378071476	199.43373236152502	149.9269631326085	12.0985	1229004	9479028	-861.0004621928524	9011.626763847498
2024-08-21T12:14:17	54.727460969881	199.45592794447873	149.92690568905968	12.118500000000001	20000000	20000000	-859.2539030119001	9009.407205552126
2024-08-21T12:14:32	55.04588024301441	197.01621237727872	151.4610943109403	12.118500000000001	1139591	8731503	-827.4119756985592	9253.378762272128
2024-08-21T12:14:34	55.063735782149045	197.03751097147781	151.46115185657584	12.1385	20000000	20000000	-825.6264217850953	9251.248902852218
2024-08-21T12:14:49	54.715650193300256	199.68473660968314	149.92684814342414	12.1385	1245764	9474162	-860.4349806699743	8986.526339031687
2024-08-21T12:14:51	54.73307646449749	199.70702621426994	149.9267904956649	12.1585	20000000	20000000	-858.6923535502506	8984.297378573006
2024-08-21T12:15:06	55.05581311668165	197.2685528283562	151.46120950433507	12.1585	1155042	8727058	-826.4186883318353	9228.14471716438
2024-08-21T12:15:09	55.073630399493645	197.28995350927696	151.46126725425506	12.1785	20000000	20000000	-824.6369600506355	9226.004649072303
2024-08-21T12:15:24	54.720864831526114	199.9357772869817	149.9267327457449	12.1785	1262513	9469144	-859.9135168473886	8961.42227130183
2024-08-21T12:15:26	54.73825194367369	199.95815810331237	149.92667489362702	12.198500000000001	20000000	20000000	-858.174805632631	8959.184189668762
2024-08-21T12:15:41	55.06530062114893	197.5209871272782	151.46132510637295	12.198500000000001	1170475	8722396	-825.4699378851074	9202.90128727218
2024-08-21T12:15:43	55.08307969326947	197.5424874639872	151.46138306072598	12.2185	20000000	20000000	-823.6920306730531	9200.751253601282
2024-08-21T12:15:58	54.72563673469255	200.18686772802891	149.926616939274	12.2185	1279253	9463978	-859.4363265307452	8936.313227197108
2024-08-21T12:16:00	54.74298430645813	200.20934080713096	149.92655888264852	12.2385	20000000	20000000	-857.7015693541866	8934.065919286904
2024-08-21T12:16:15	55.07434166283238	197.77351802805634	151.46144111735146	12.2385	1185895	8717571	-824.565833716762	9177.648197194365
2024-08-21T12:16:17	55.09208459294061	197.79509994515362	151.4614992762867	12.2585	20000000	20000000	-822.791540705939	9175.490005484637
2024-08-21T12:16:32	54.72997607385427	200.43793463951056	149.92650072371327	12.2585	1295951	9458447	-859.0023926145732	8911.206536048943
2024-08-21T12:16:34	54.74728290282743	200.4605066416924	149.92644246243083	12.278500000000001	20000000	20000000	-857.2717097172572	8908.949335830759
2024-08-21T12:16:49	55.08294436283579	198.02607690995103	151.46155753756915	12.278500000000001	1201299	8712586	-823.7055637164212	9152.392309004897
2024-08-21T12:16:51	55.10064760020358	198.0477667298537	151.46161590123634	12.2985	20000000	20000000	-821.9352399796421	9150.223327014632
2024-08-21T12:17:06	54.733875958996435	200.6890221500461	149.92638409876363	12.2985	1312639	9452795	-858.6124041003563	8886.097784995389
2024-08-21T12:17:08	54.7511453786102	200.71166927236962	149.92632563267412	12.3185	20000000	20000000	-856.8854621389805	8883.833072763038
2024-08-21T12:17:23	55.091104995108026	198.2786894961187	151.46167436732586	12.3185	1216682	8707397	-822.8895004891974	9127.131050388132
2024-08-21T12:17:25	55.108769639952776	198.30047703457294	151.46173293587535	12.3385	20000000	20000000	-821.1230360047225	9124.952296542706
2024-08-21T12:17:40	54.73733898510573	200.94010972894975	149.92626706412463	12.3385	1329314	9446987	-858.266101489427	8860.989027105024
2024-08-21T12:17:42	54.75456635423916	200.9628615850587	149.92620839307745	12.358500000000001	20000000	20000000	-856.5433645760841	8858.71384149413
2024-08-21T12:17:57	55.09882046211005	198.53137539912237	151.46179160692253	12.358500000000001	1232051	8702051	-822.1179537889952	9101.862460087763
2024-08-21T12:17:59	55.116448046187	198.55324769382116	151.46185038050518	12.3785	20000000	20000000	-820.3551953812998	9099.675230617884
2024-08-21T12:18:14	54.74036552044361	201.19119230142738	149.9261496194948	12.3785	1345962	9440946	-857.9634479556389	8835.880769857262
2024-08-21T12:18:16	54.7575533881026	201.2140307061434	149.92609074333876	12.3985	20000000	20000000	-856.2446611897399	8833.59692938566
2024-08-21T12:18:31	55.10609588560215	198.7840921307698	151.46190925666122	12.3985	1247399	8696512	-821.3904114397847	9076.59078692302
2024-08-21T12:18:33	55.123682963062336	198.80607374777856	151.46196823542857	12.4185	20000000	20000000	-819.6317036937662	9074.392625222144
2024-08-21T12:18:48	54.74295102281992	201.4422965524528	149.9260317645714	12.4185	1362602	9434783	-857.7048977180075	8810.770344754721
2024-08-21T12:18:50	54.76009992312017	201.46521691490713	149.9259726831547	12.438500000000001	20000000	20000000	-855.9900076879826	8808.478308509286
2024-08-21T12:19:05	55.11292647973297	199.03687200512817	151.46202731684528	12.438500000000001	1262731	8690809	-820.7073520267031	9051.312799487183
2024-08-21T12:19:07	55.130474955216656	199.05894735336273	151.46208650094937	12.4585	20000000	20000000	-818.9525044783345	9049.105264663727
2024-08-21T12:19:22	54.745100922199555	201.6933844883799	149.9259134990506	12.4585	1379216	9428393	-857.4899077800446	8785.66155116201
2024-08-21T12:19:24	54.7622082665471	201.71640223482078	149.92585421222088	12.4785	20000000	20000000	-855.77917334529	8783.359776517922
2024-08-21T12:19:39	55.11931522449841	199.28968940580995	151.4621457877791	12.4785	1278050	8684968	-820.0684775501591	9026.031059419005
2024-08-21T12:19:41	55.13682538868485	199.31185519079494	151.46220517737262	12.4985	20000000	20000000	-818.3174611315153	9023.814480920506
2024-08-21T12:19:56	54.74681432641581	201.9444595024847	149.92579482262735	12.4985	1395811	9421833	-857.3185673584189	8760.554049751529
2024-08-21T12:19:59	54.76387996903742	201.96757418771531	149.92573533023167	12.5185	20000000	20000000	-855.6120030962584	8758.242581228467
2024-08-21T12:20:14	55.125254375982436	199.5425964152725	151.4622646697683	12.5185	1293323	8678758	-819.4745624017564	9000.74035847275
2024-08-21T12:20:16	55.14272309181013	199.56487384067034	151.4623242650045	12.5385	20000000	20000000	-817.7276908189865	8998.512615932967
2024-08-21T12:20:31	54.74808082517079	202.1955837693468	149.92567573499548	12.5385	1412386	9415053	-857.1919174829213	8735.44162306532
2024-08-21T12:20:33	54.76510424629583	202.2187972266552	149.92561603688029	12.5585	20000000	20000000	-855.4895753704172	8733.120277334481
2024-08-21T12:20:48	55.13075079547321	199.7955394649354	151.4623839631197	12.5585	1308613	8672602	-818.9249204526786	8975.44605350646
2024-08-21T12:20:50	55.148181423510195	199.81790323121965	151.46244376415243	12.5785	20000000	20000000	-817.1818576489804	8973.209676878036
2024-08-21T12:21:05	54.74891782824817	202.44664590986096	149.92555623584755	12.5785	1428925	9408013	-857.1082171751832	8710.335409013904
2024-08-21T12:21:07	54.76590371364798	202.46992808299768	149.9254963318587	12.5985	20000000	20000000	-855.4096286352019	8708.007191700231
2024-08-21T12:21:22	55.13581413688486	200.04844818157179	151.46250366814127	12.5985	1323873	8666240	-818.418586311514	8950.155181842822
2024-08-21T12:21:24	55.153205148064046	200.07090793407153	151.4625636751249	12.618500000000001	20000000	20000000	-816.6794851935956	8947.909206592847
2024-08-21T12:21:39	54.74932234567045	202.6976631643039	149.92543632487508	12.618500000000001	1445457	9400900	-857.0677654329552	8685.233683569611
2024-08-21T12:21:41	54.76626679803098	202.7210369802009	149.92537621485786	12.6385	20000000	20000000	-855.3733201969017	8682.89630197991
2024-08-21T12:21:56	55.140435506745334	200.30138281943138	151.4626237851421	12.6385	1339113	8659705	-817.9564493254666	8924.861718056862
2024-08-21T12:21:58	55.15778758509899	200.32393258824814	151.46268399823168	12.6585	20000000	20000000	-816.2212414901014	8922.606741175186
2024-08-21T12:22:13	54.749295435716014	202.94862761463085	149.9253160017683	12.6585	1461953	9393527	-857.0704564283988	8660.137238536914
2024-08-21T12:22:15	54.76620114547668	202.9720757618071	149.9252556855674	12.6785	20000000	20000000	-855.379885452332	8657.79242381929
2024-08-21T12:22:30	55.14461750436836	200.55432259690602	151.46274431443257	12.6785	1354315	8652902	-817.5382495631638	8899.567740309398
2024-08-21T12:22:32	55.16193021934404	200.576964160592	151.4628047337837	12.698500000000001	20000000	20000000	-815.8069780655956	8897.303583940798
2024-08-21T12:22:47	54.74883258006362	203.1995646105471	149.92519526621626	12.698500000000001	1478436	9386030	-857.1167419936378	8635.04353894529
2024-08-21T12:22:49	54.76569572027027	203.22310890303984	149.9251347436758	12.7185	20000000	20000000	-855.4304279729727	8632.689109696015
2024-08-21T12:23:04	55.148355658788	200.8072948764458	151.46286525632416	12.7185	1369502	8645962	-817.1644341212	8874.270512355419
